date_key,from_currency_code,to_currency_code,exchange_rate
20190708,AFN,USD,80.150418
20190709,AFN,USD,81.024431
20190710,AFN,USD,81.012764
20190711,AFN,USD,80.404703
20190712,AFN,USD,81.032205
20190713,AFN,USD,80.199445
20190714,AFN,USD,80.199796
20190715,AFN,USD,80.77678
20190716,AFN,USD,81.006354
20190717,AFN,USD,80.997144
20190718,AFN,USD,80.907514
20190719,AFN,USD,80.970178
20190720,AFN,USD,80.097306
20190721,AFN,USD,80.092817
20190722,AFN,USD,80.957484
20190723,AFN,USD,80.916028
20190724,AFN,USD,80.119832
20190725,AFN,USD,80.948437
20190726,AFN,USD,80.766138
20190727,AFN,USD,79.851363
20190728,AFN,USD,79.850059
20190729,AFN,USD,79.864647
20190730,AFN,USD,79.723986
20190731,AFN,USD,80.301199
20190801,AFN,USD,79.363062
20190802,AFN,USD,78.949441
20190803,AFN,USD,78.301203
20190804,AFN,USD,78.300211
20190805,AFN,USD,78.232896
20190806,AFN,USD,77.812501
20190807,AFN,USD,78.159534
20190808,AFN,USD,78.187697
20190809,AFN,USD,78.239335
20190810,AFN,USD,78.494909
20190811,AFN,USD,78.506096
20190812,AFN,USD,78.494041
20190813,AFN,USD,78.374463
20190814,AFN,USD,78.790415
20190815,AFN,USD,78.488058
20190816,AFN,USD,78.66925
20190817,AFN,USD,78.360965
20190818,AFN,USD,78.365194
20190819,AFN,USD,78.26249
20190820,AFN,USD,78.363628
20190821,AFN,USD,78.275974
20190822,AFN,USD,78.591059
20190823,AFN,USD,78.386076
20190824,AFN,USD,78.568639
20190825,AFN,USD,78.569643
20190826,AFN,USD,77.950776
20190827,AFN,USD,78.703708
20190828,AFN,USD,78.439297
20190829,AFN,USD,78.36593
20190830,AFN,USD,78.17112
20190831,AFN,USD,77.937168
20190901,AFN,USD,77.944745
20190902,AFN,USD,78.289021
20190903,AFN,USD,77.979385
20190904,AFN,USD,77.696464
20190905,AFN,USD,78.082561
20190906,AFN,USD,78.346306
20190907,AFN,USD,78.248784
20190908,AFN,USD,78.249933
20190909,AFN,USD,77.960955
20190910,AFN,USD,78.107032
20190911,AFN,USD,78.399061
20190912,AFN,USD,78.498958
20190913,AFN,USD,78.34684
20190914,AFN,USD,78.381098
20190915,AFN,USD,78.380254
20190916,AFN,USD,78.442895
20190917,AFN,USD,78.26946
20190918,AFN,USD,78.342444
20190919,AFN,USD,78.399872
20190920,AFN,USD,78.274145
20190921,AFN,USD,78.240569
20190922,AFN,USD,78.240018
20190923,AFN,USD,78.412914
20190924,AFN,USD,78.172487
20190925,AFN,USD,78.248598
20190926,AFN,USD,78.240069
20190927,AFN,USD,78.299928
20190928,AFN,USD,78.328462
20190929,AFN,USD,78.3203
20190930,AFN,USD,78.355921
20191001,AFN,USD,78.517037
20191002,AFN,USD,78.120044
20191003,AFN,USD,78.487513
20191004,AFN,USD,78.153824
20191005,AFN,USD,78.111397
20191006,AFN,USD,78.110003
20191007,AFN,USD,78.290482
20191008,AFN,USD,78.299851
20191009,AFN,USD,78.330452
20191010,AFN,USD,78.16987
20191011,AFN,USD,78.235001
20191012,AFN,USD,78.149745
20191013,AFN,USD,78.14988
20191014,AFN,USD,78.197155
20191015,AFN,USD,78.155442
20191016,AFN,USD,78.372065
20191017,AFN,USD,78.166805
20191018,AFN,USD,78.178188
20191019,AFN,USD,78.247103
20191020,AFN,USD,78.253878
20191021,AFN,USD,78.20468
20191022,AFN,USD,78.249208
20191023,AFN,USD,78.243896
20191024,AFN,USD,78.299053
20191025,AFN,USD,78.407801
20191026,AFN,USD,78.143319
20191027,AFN,USD,78.13918
20191028,AFN,USD,78.558521
20191029,AFN,USD,78.25858
20191030,AFN,USD,78.249305
20191031,AFN,USD,78.213993
20191101,AFN,USD,78.350795
20191102,AFN,USD,78.130492
20191103,AFN,USD,78.1301
20191104,AFN,USD,78.098577
20191105,AFN,USD,78.34127
20191106,AFN,USD,78.247771
20191107,AFN,USD,78.41279
20191108,AFN,USD,78.421631
20191109,AFN,USD,77.710956
20191110,AFN,USD,77.710338
20191111,AFN,USD,78.298384
20191112,AFN,USD,78.412673
20191113,AFN,USD,78.623296
20191114,AFN,USD,78.464806
20191115,AFN,USD,78.212034
20191116,AFN,USD,78.370459
20191117,AFN,USD,78.379627
20191118,AFN,USD,78.13423
20191119,AFN,USD,78.45486
20191120,AFN,USD,78.254153
20191121,AFN,USD,78.42315
20191122,AFN,USD,78.159896
20191123,AFN,USD,78.447041
20191124,AFN,USD,78.441744
20191125,AFN,USD,78.690172
20191126,AFN,USD,78.746928
20191127,AFN,USD,78.68407
20191128,AFN,USD,78.652356
20191129,AFN,USD,78.525866
20191130,AFN,USD,78.199155
20191201,AFN,USD,78.199697
20191202,AFN,USD,78.441276
20191203,AFN,USD,78.319113
20191204,AFN,USD,78.6291
20191205,AFN,USD,78.516538
20191206,AFN,USD,78.356717
20191207,AFN,USD,78.679105
20191208,AFN,USD,78.608678
20191209,AFN,USD,78.686496
20191210,AFN,USD,78.568305
20191211,AFN,USD,78.546237
20191212,AFN,USD,78.538013
20191213,AFN,USD,78.610355
20191214,AFN,USD,78.7548
20191215,AFN,USD,78.740097
20191216,AFN,USD,78.867984
20191217,AFN,USD,78.769886
20191218,AFN,USD,78.758441
20191219,AFN,USD,78.538652
20191220,AFN,USD,78.518903
20191221,AFN,USD,78.469244
20191222,AFN,USD,78.469299
20191223,AFN,USD,78.428983
20191224,AFN,USD,78.455838
20191225,AFN,USD,78.459897
20191226,AFN,USD,78.439494
20191227,AFN,USD,78.42283
20191228,AFN,USD,78.168998
20191229,AFN,USD,78.168998
20191230,AFN,USD,77.969753
20191231,AFN,USD,77.893169
20200101,AFN,USD,78.05333
20200102,AFN,USD,77.845475
20200103,AFN,USD,77.795517
20200104,AFN,USD,77.210442
20200105,AFN,USD,77.200003
20200106,AFN,USD,77.340026
20200107,AFN,USD,78.03387
20200108,AFN,USD,77.49973
20200109,AFN,USD,78.004444
20200110,AFN,USD,77.248135
20200111,AFN,USD,77.369748
20200112,AFN,USD,77.36992
20200113,AFN,USD,77.571431
20200114,AFN,USD,77.847273
20200115,AFN,USD,77.888918
20200116,AFN,USD,77.845178
20200117,AFN,USD,77.995508
20200118,AFN,USD,76.89974
20200119,AFN,USD,76.899922
20200120,AFN,USD,76.988215
20200121,AFN,USD,77.729953
20200122,AFN,USD,77.921381
20200123,AFN,USD,77.652728
20200124,AFN,USD,78.024927
20200125,AFN,USD,76.951336
20200126,AFN,USD,76.951722
20200127,AFN,USD,76.922121
20200128,AFN,USD,77.791603
20200129,AFN,USD,77.6726
20200130,AFN,USD,76.748218
20200131,AFN,USD,76.418075
20200201,AFN,USD,76.412563
20200202,AFN,USD,76.419632
20200203,AFN,USD,76.348676
20200204,AFN,USD,77.853031
20200205,AFN,USD,77.721755
20200206,AFN,USD,77.829464
20200207,AFN,USD,77.874358
20200208,AFN,USD,76.812436
20200209,AFN,USD,76.810016
20200210,AFN,USD,76.801475
20200211,AFN,USD,77.148749
20200212,AFN,USD,77.789413
20200213,AFN,USD,77.346689
20200214,AFN,USD,77.339524
20200215,AFN,USD,77.149999
20200216,AFN,USD,77.14983
20200217,AFN,USD,77.148574
20200218,AFN,USD,77.729158
20200219,AFN,USD,77.025286
20200220,AFN,USD,77.680385
20200221,AFN,USD,77.938005
20200222,AFN,USD,77.111113
20200223,AFN,USD,77.111158
20200224,AFN,USD,76.870402
20200225,AFN,USD,77.348149
20200226,AFN,USD,77.489218
20200227,AFN,USD,76.861082
20200228,AFN,USD,75.849503
20200229,AFN,USD,75.879315
20200301,AFN,USD,75.879683
20200302,AFN,USD,75.841849
20200303,AFN,USD,75.812902
20200304,AFN,USD,75.265944
20200305,AFN,USD,76.050483
20200306,AFN,USD,75.644261
20200307,AFN,USD,76.099871
20200308,AFN,USD,76.098689
20200309,AFN,USD,75.507548
20200310,AFN,USD,76.171443
20200311,AFN,USD,76.123824
20200312,AFN,USD,76.152672
20200313,AFN,USD,76.137176
20200314,AFN,USD,76.110001
20200315,AFN,USD,76.110001
20200316,AFN,USD,76.405733
20200317,AFN,USD,76.004958
20200318,AFN,USD,76.039674
20200319,AFN,USD,75.959225
20200320,AFN,USD,76.062772
20200321,AFN,USD,75.940005
20200322,AFN,USD,75.940239
20200323,AFN,USD,75.871029
20200324,AFN,USD,76.188204
20200325,AFN,USD,76.349662
20200326,AFN,USD,76.122202
20200327,AFN,USD,76.336564
20200328,AFN,USD,76.760002
20200329,AFN,USD,76.759761
20200330,AFN,USD,76.033159
20200331,AFN,USD,76.60885
20200401,AFN,USD,76.69616
20200402,AFN,USD,76.664806
20200403,AFN,USD,76.226953
20200404,AFN,USD,76.080002
20200405,AFN,USD,76.079978
20200406,AFN,USD,75.98711
20200407,AFN,USD,76.14825
20200408,AFN,USD,76.09883
20200409,AFN,USD,76.232375
20200410,AFN,USD,76.340109
20200411,AFN,USD,76.349998
20200412,AFN,USD,76.349998
20200413,AFN,USD,75.658985
20200414,AFN,USD,75.801376
20200415,AFN,USD,76.418603
20200416,AFN,USD,76.398442
20200417,AFN,USD,76.412755
20200418,AFN,USD,76.139999
20200419,AFN,USD,76.139041
20200420,AFN,USD,75.950506
20200421,AFN,USD,76.173821
20200422,AFN,USD,75.867163
20200423,AFN,USD,75.821059
20200424,AFN,USD,75.803475
20200425,AFN,USD,75.93
20200426,AFN,USD,75.930019
20200427,AFN,USD,75.815106
20200428,AFN,USD,76.137247
20200429,AFN,USD,75.950059
20200430,AFN,USD,76.218499
20200501,AFN,USD,76.400628
20200502,AFN,USD,76.380877
20200503,AFN,USD,76.381463
20200504,AFN,USD,75.751368
20200505,AFN,USD,76.201331
20200506,AFN,USD,76.229796
20200507,AFN,USD,76.245058
20200508,AFN,USD,76.26925
20200509,AFN,USD,76.219831
20200510,AFN,USD,76.220001
20200511,AFN,USD,76.184695
20200512,AFN,USD,76.234058
20200513,AFN,USD,76.200668
20200514,AFN,USD,76.310189
20200515,AFN,USD,76.650069
20200516,AFN,USD,76.640047
20200517,AFN,USD,76.640066
20200518,AFN,USD,76.659929
20200519,AFN,USD,76.447861
20200520,AFN,USD,76.587094
20200521,AFN,USD,76.574941
20200522,AFN,USD,76.719161
20200523,AFN,USD,76.68
20200524,AFN,USD,76.680309
20200525,AFN,USD,76.644313
20200526,AFN,USD,76.603034
20200527,AFN,USD,76.586802
20200528,AFN,USD,76.521836
20200529,AFN,USD,76.599676
20200530,AFN,USD,76.589987
20200531,AFN,USD,76.589499
20200601,AFN,USD,76.647874
20200602,AFN,USD,76.707915
20200603,AFN,USD,76.752694
20200604,AFN,USD,76.81362
20200605,AFN,USD,77.344398
20200606,AFN,USD,77.270004
20200607,AFN,USD,77.270004
20200608,AFN,USD,77.356835
20200609,AFN,USD,77.287118
20200610,AFN,USD,77.293577
20200611,AFN,USD,77.200157
20200612,AFN,USD,77.648842
20200613,AFN,USD,77.642811
20200614,AFN,USD,77.643122
20200615,AFN,USD,77.919599
20200616,AFN,USD,77.257349
20200617,AFN,USD,77.270658
20200618,AFN,USD,78.188711
20200619,AFN,USD,77.435961
20200620,AFN,USD,77.200794
20200621,AFN,USD,77.199998
20200622,AFN,USD,77.339938
20200623,AFN,USD,77.157623
20200624,AFN,USD,77.028009
20200625,AFN,USD,77.429997
20200626,AFN,USD,76.997589
20200627,AFN,USD,77.119989
20200628,AFN,USD,77.119995
20200629,AFN,USD,77.110828
20200630,AFN,USD,77.202704
20200701,AFN,USD,76.995739
20200702,AFN,USD,76.996919
20200703,AFN,USD,77.189753
20200704,AFN,USD,77.150002
20200705,AFN,USD,77.149102
20200706,AFN,USD,76.945593
20200707,AFN,USD,76.965651
20200708,AFN,USD,77.060994
20200709,AFN,USD,76.964868
20200710,AFN,USD,77.025207
20200711,AFN,USD,77.0
20200712,AFN,USD,77.0
20200713,AFN,USD,77.021208
20200714,AFN,USD,76.88066
20200715,AFN,USD,77.148566
20200716,AFN,USD,77.184732
20200717,AFN,USD,77.121905
20200718,AFN,USD,77.049948
20200719,AFN,USD,77.048904
20200720,AFN,USD,77.065596
20200721,AFN,USD,77.017041
20200722,AFN,USD,77.114347
20200723,AFN,USD,77.100802
20200724,AFN,USD,77.138139
20200725,AFN,USD,77.100025
20200726,AFN,USD,77.100684
20200727,AFN,USD,76.521725
20200728,AFN,USD,76.973578
20200729,AFN,USD,77.190382
20200730,AFN,USD,76.84618
20200731,AFN,USD,76.79961
20200801,AFN,USD,76.729322
20200802,AFN,USD,76.729783
20200803,AFN,USD,77.334088
20200804,AFN,USD,76.822201
20200805,AFN,USD,76.783607
20200806,AFN,USD,76.54294
20200807,AFN,USD,76.773061
20200808,AFN,USD,76.769919
20200809,AFN,USD,76.769982
20200810,AFN,USD,76.909401
20200811,AFN,USD,76.847398
20200812,AFN,USD,77.331677
20200813,AFN,USD,77.000295
20200814,AFN,USD,77.237863
20200815,AFN,USD,77.078604
20200816,AFN,USD,77.079154
20200817,AFN,USD,76.860459
20200818,AFN,USD,76.88428
20200819,AFN,USD,76.912666
20200820,AFN,USD,76.896411
20200821,AFN,USD,77.483998
20200822,AFN,USD,77.141316
20200823,AFN,USD,77.141701
20200824,AFN,USD,77.992728
20200825,AFN,USD,77.353615
20200826,AFN,USD,76.978167
20200827,AFN,USD,76.874141
20200828,AFN,USD,76.920383
20200829,AFN,USD,77.010003
20200830,AFN,USD,77.009708
20200831,AFN,USD,76.974765
20200901,AFN,USD,76.863583
20200902,AFN,USD,76.793333
20200903,AFN,USD,77.198775
20200904,AFN,USD,76.583636
20200905,AFN,USD,76.810041
20200906,AFN,USD,76.81026
20200907,AFN,USD,76.875671
20200908,AFN,USD,76.769027
20200909,AFN,USD,76.969118
20200910,AFN,USD,76.604264
20200911,AFN,USD,76.632265
20200912,AFN,USD,76.75
20200913,AFN,USD,76.750707
20200914,AFN,USD,76.895782
20200915,AFN,USD,76.738642
20200916,AFN,USD,76.81431
20200917,AFN,USD,76.756623
20200918,AFN,USD,76.798151
20200919,AFN,USD,76.850436
20200920,AFN,USD,76.851066
20200921,AFN,USD,76.740146
20200922,AFN,USD,76.949601
20200923,AFN,USD,77.023482
20200924,AFN,USD,76.828634
20200925,AFN,USD,76.7322
20200926,AFN,USD,76.89974
20200927,AFN,USD,76.89976
20200928,AFN,USD,77.089043
20200929,AFN,USD,76.837276
20200930,AFN,USD,77.149182
20201001,AFN,USD,77.007129
20201002,AFN,USD,76.937269
20201003,AFN,USD,76.829884
20201004,AFN,USD,76.829045
20201005,AFN,USD,76.76884
20201006,AFN,USD,76.865648
20201007,AFN,USD,76.822599
20201008,AFN,USD,76.782728
20201009,AFN,USD,76.69786
20201010,AFN,USD,76.769805
20201011,AFN,USD,76.769926
20201012,AFN,USD,76.721796
20201013,AFN,USD,76.783086
20201014,AFN,USD,76.914016
20201015,AFN,USD,76.835166
20201016,AFN,USD,76.907975
20201017,AFN,USD,76.788768
20201018,AFN,USD,76.789154
20201019,AFN,USD,76.753847
20201020,AFN,USD,76.734767
20201021,AFN,USD,76.804938
20201022,AFN,USD,76.897426
20201023,AFN,USD,76.88595
20201024,AFN,USD,76.88084
20201025,AFN,USD,76.880907
20201026,AFN,USD,76.909097
20201027,AFN,USD,76.815684
20201028,AFN,USD,76.84995
20201029,AFN,USD,76.876051
20201030,AFN,USD,76.880931
20201031,AFN,USD,76.829356
20201101,AFN,USD,76.829558
20201102,AFN,USD,77.025291
20201103,AFN,USD,76.844591
20201104,AFN,USD,76.846143
20201105,AFN,USD,76.844441
20201106,AFN,USD,77.24767
20201107,AFN,USD,76.910516
20201108,AFN,USD,76.910358
20201109,AFN,USD,77.2342
20201110,AFN,USD,77.249139
20201111,AFN,USD,77.234789
20201112,AFN,USD,77.205259
20201113,AFN,USD,77.192237
20201114,AFN,USD,76.952816
20201115,AFN,USD,76.950753
20201116,AFN,USD,77.244921
20201117,AFN,USD,77.140118
20201118,AFN,USD,77.24306
20201119,AFN,USD,77.144596
20201120,AFN,USD,77.154772
20201121,AFN,USD,76.989219
20201122,AFN,USD,76.989854
20201123,AFN,USD,77.250135
20201124,AFN,USD,77.250129
20201125,AFN,USD,77.247729
20201126,AFN,USD,77.249145
20201127,AFN,USD,77.244894
20201128,AFN,USD,76.899814
20201129,AFN,USD,76.899931
20201130,AFN,USD,77.016576
20201201,AFN,USD,77.010487
20201202,AFN,USD,77.024737
20201203,AFN,USD,77.008342
20201204,AFN,USD,77.015901
20201205,AFN,USD,76.981109
20201206,AFN,USD,76.98095
20201207,AFN,USD,76.971817
20201208,AFN,USD,77.010482
20201209,AFN,USD,77.000857
20201210,AFN,USD,76.957894
20201211,AFN,USD,76.994932
20201212,AFN,USD,76.959618
20201213,AFN,USD,76.959604
20201214,AFN,USD,76.98903
20201215,AFN,USD,77.005962
20201216,AFN,USD,77.013718
20201217,AFN,USD,77.040669
20201218,AFN,USD,76.997176
20201219,AFN,USD,77.1303
20201220,AFN,USD,77.130027
20201221,AFN,USD,77.051709
20201222,AFN,USD,77.05029
20201223,AFN,USD,77.087764
20201224,AFN,USD,77.056252
20201225,AFN,USD,77.067124
20201226,AFN,USD,77.158435
20201227,AFN,USD,77.15995
20201228,AFN,USD,77.189478
20201229,AFN,USD,77.152687
20201230,AFN,USD,77.875581
20201231,AFN,USD,78.034436
20190101,ALL,USD,107.984302
20190102,ALL,USD,108.017857
20190103,ALL,USD,108.412398
20190104,ALL,USD,108.447444
20190105,ALL,USD,108.400001
20190106,ALL,USD,108.400002
20190107,ALL,USD,107.871389
20190108,ALL,USD,108.362406
20190109,ALL,USD,108.149149
20190110,ALL,USD,108.619088
20190111,ALL,USD,109.580016
20190112,ALL,USD,109.075
20190113,ALL,USD,109.074997
20190114,ALL,USD,109.255307
20190115,ALL,USD,108.988691
20190116,ALL,USD,108.987982
20190117,ALL,USD,108.870586
20190118,ALL,USD,109.148234
20190119,ALL,USD,109.199997
20190120,ALL,USD,109.199997
20190121,ALL,USD,109.28354
20190122,ALL,USD,109.701357
20190123,ALL,USD,109.529557
20190124,ALL,USD,109.590316
20190125,ALL,USD,109.180151
20190126,ALL,USD,108.949997
20190127,ALL,USD,108.949997
20190128,ALL,USD,109.041758
20190129,ALL,USD,109.194981
20190130,ALL,USD,109.109053
20190131,ALL,USD,108.70967
20190201,ALL,USD,108.708214
20190202,ALL,USD,108.699997
20190203,ALL,USD,108.699997
20190204,ALL,USD,109.03536
20190205,ALL,USD,109.070575
20190206,ALL,USD,109.189333
20190207,ALL,USD,109.465874
20190208,ALL,USD,109.634764
20190209,ALL,USD,109.574997
20190210,ALL,USD,109.574997
20190211,ALL,USD,109.701883
20190212,ALL,USD,109.766031
20190213,ALL,USD,110.105567
20190214,ALL,USD,110.20988
20190215,ALL,USD,110.441525
20190216,ALL,USD,110.100008
20190217,ALL,USD,110.100006
20190218,ALL,USD,110.346055
20190219,ALL,USD,110.363531
20190220,ALL,USD,110.429928
20190221,ALL,USD,110.399143
20190222,ALL,USD,110.306198
20190223,ALL,USD,109.800004
20190224,ALL,USD,109.800003
20190225,ALL,USD,109.923378
20190226,ALL,USD,110.172689
20190227,ALL,USD,110.609429
20190228,ALL,USD,110.395146
20190301,ALL,USD,110.09436
20190302,ALL,USD,109.605002
20190303,ALL,USD,109.605001
20190304,ALL,USD,110.094869
20190305,ALL,USD,110.295986
20190306,ALL,USD,110.139009
20190307,ALL,USD,111.080041
20190308,ALL,USD,110.901345
20190309,ALL,USD,110.899932
20190310,ALL,USD,110.899932
20190311,ALL,USD,110.830317
20190312,ALL,USD,110.649769
20190313,ALL,USD,110.500269
20190314,ALL,USD,110.28886
20190315,ALL,USD,110.259591
20190316,ALL,USD,110.251849
20190317,ALL,USD,110.25
20190318,ALL,USD,110.090581
20190319,ALL,USD,110.224111
20190320,ALL,USD,110.129712
20190321,ALL,USD,110.267915
20190322,ALL,USD,110.587623
20190323,ALL,USD,110.041906
20190324,ALL,USD,110.025002
20190325,ALL,USD,110.566044
20190326,ALL,USD,110.827715
20190327,ALL,USD,111.466099
20190328,ALL,USD,111.654929
20190329,ALL,USD,111.664825
20190330,ALL,USD,111.649901
20190331,ALL,USD,111.650002
20190401,ALL,USD,111.684939
20190402,ALL,USD,111.93908
20190403,ALL,USD,111.410533
20190404,ALL,USD,111.560963
20190405,ALL,USD,111.45016
20190406,ALL,USD,111.599831
20190407,ALL,USD,111.599913
20190408,ALL,USD,110.965738
20190409,ALL,USD,110.688786
20190410,ALL,USD,110.497459
20190411,ALL,USD,109.889032
20190412,ALL,USD,110.007443
20190413,ALL,USD,109.420951
20190414,ALL,USD,109.420951
20190415,ALL,USD,110.008752
20190416,ALL,USD,110.150925
20190417,ALL,USD,110.168345
20190418,ALL,USD,110.198925
20190419,ALL,USD,110.387772
20190420,ALL,USD,110.21181
20190421,ALL,USD,110.21181
20190422,ALL,USD,110.328153
20190423,ALL,USD,110.377167
20190424,ALL,USD,110.408258
20190425,ALL,USD,110.758739
20190426,ALL,USD,110.508716
20190427,ALL,USD,110.501689
20190428,ALL,USD,110.501689
20190429,ALL,USD,110.52829
20190430,ALL,USD,110.047505
20190501,ALL,USD,109.988185
20190502,ALL,USD,110.390464
20190503,ALL,USD,110.28824
20190504,ALL,USD,110.44962
20190505,ALL,USD,110.449993
20190506,ALL,USD,110.2718
20190507,ALL,USD,110.399098
20190508,ALL,USD,110.189564
20190509,ALL,USD,109.92588
20190510,ALL,USD,110.002914
20190511,ALL,USD,109.800134
20190512,ALL,USD,109.80007
20190513,ALL,USD,109.757293
20190514,ALL,USD,109.999247
20190515,ALL,USD,109.942842
20190516,ALL,USD,110.129913
20190517,ALL,USD,110.039477
20190518,ALL,USD,110.131988
20190519,ALL,USD,110.131988
20190520,ALL,USD,109.917143
20190521,ALL,USD,109.767606
20190522,ALL,USD,109.619985
20190523,ALL,USD,109.549056
20190524,ALL,USD,109.216271
20190525,ALL,USD,109.300003
20190526,ALL,USD,109.300003
20190527,ALL,USD,109.158609
20190528,ALL,USD,109.79811
20190529,ALL,USD,110.049888
20190530,ALL,USD,110.289134
20190531,ALL,USD,109.86894
20190601,ALL,USD,109.75061
20190602,ALL,USD,109.750027
20190603,ALL,USD,109.159548
20190604,ALL,USD,108.778176
20190605,ALL,USD,108.68886
20190606,ALL,USD,108.247967
20190607,ALL,USD,107.883099
20190608,ALL,USD,107.849963
20190609,ALL,USD,107.849972
20190610,ALL,USD,107.818932
20190611,ALL,USD,107.727497
20190612,ALL,USD,107.808551
20190613,ALL,USD,108.168699
20190614,ALL,USD,108.700362
20190615,ALL,USD,108.557485
20190616,ALL,USD,108.557485
20190617,ALL,USD,108.579169
20190618,ALL,USD,108.689939
20190619,ALL,USD,108.535343
20190620,ALL,USD,107.818501
20190621,ALL,USD,107.477612
20190622,ALL,USD,107.324015
20190623,ALL,USD,107.324015
20190624,ALL,USD,106.925617
20190625,ALL,USD,107.039168
20190626,ALL,USD,107.197142
20190627,ALL,USD,107.788083
20190628,ALL,USD,107.788024
20190629,ALL,USD,107.776836
20190630,ALL,USD,107.775053
20190701,ALL,USD,107.999641
20190702,ALL,USD,108.122352
20190703,ALL,USD,108.129083
20190704,ALL,USD,108.149548
20190705,ALL,USD,108.658887
20190706,ALL,USD,108.518081
20190707,ALL,USD,108.523182
20190708,ALL,USD,108.139298
20190709,ALL,USD,108.795849
20190710,ALL,USD,108.58954
20190711,ALL,USD,108.249115
20190712,ALL,USD,108.320079
20190713,ALL,USD,108.40053
20190714,ALL,USD,108.40053
20190715,ALL,USD,108.248942
20190716,ALL,USD,108.249127
20190717,ALL,USD,108.249904
20190718,ALL,USD,108.249114
20190719,ALL,USD,108.899656
20190720,ALL,USD,109.000824
20190721,ALL,USD,109.000006
20190722,ALL,USD,108.929209
20190723,ALL,USD,109.336682
20190724,ALL,USD,109.249622
20190725,ALL,USD,109.088212
20190726,ALL,USD,109.376021
20190727,ALL,USD,109.262874
20190728,ALL,USD,109.261178
20190729,ALL,USD,109.286522
20190730,ALL,USD,109.189309
20190731,ALL,USD,109.190236
20190801,ALL,USD,109.869134
20190802,ALL,USD,109.390082
20190803,ALL,USD,109.345385
20190804,ALL,USD,109.345385
20190805,ALL,USD,107.819056
20190806,ALL,USD,108.058273
20190807,ALL,USD,107.97764
20190808,ALL,USD,108.227962
20190809,ALL,USD,108.184391
20190810,ALL,USD,108.09977
20190811,ALL,USD,108.099997
20190812,ALL,USD,107.88798
20190813,ALL,USD,108.057075
20190814,ALL,USD,108.488237
20190815,ALL,USD,109.098078
20190816,ALL,USD,109.177929
20190817,ALL,USD,109.182695
20190818,ALL,USD,109.182695
20190819,ALL,USD,109.08156
20190820,ALL,USD,109.051382
20190821,ALL,USD,109.151871
20190822,ALL,USD,109.341998
20190823,ALL,USD,108.867073
20190824,ALL,USD,108.743652
20190825,ALL,USD,108.744972
20190826,ALL,USD,109.112037
20190827,ALL,USD,109.67927
20190828,ALL,USD,110.205614
20190829,ALL,USD,110.488434
20190830,ALL,USD,110.858916
20190831,ALL,USD,111.051839
20190901,ALL,USD,111.050036
20190902,ALL,USD,111.269816
20190903,ALL,USD,111.190602
20190904,ALL,USD,110.529617
20190905,ALL,USD,110.168914
20190906,ALL,USD,110.191406
20190907,ALL,USD,110.161217
20190908,ALL,USD,110.16618
20190909,ALL,USD,109.398452
20190910,ALL,USD,110.098509
20190911,ALL,USD,110.393598
20190912,ALL,USD,110.266386
20190913,ALL,USD,109.69824
20190914,ALL,USD,109.678136
20190915,ALL,USD,109.678136
20190916,ALL,USD,110.186277
20190917,ALL,USD,109.669353
20190918,ALL,USD,109.541368
20190919,ALL,USD,109.679865
20190920,ALL,USD,110.228844
20190921,ALL,USD,110.099772
20190922,ALL,USD,110.099974
20190923,ALL,USD,110.459004
20190924,ALL,USD,110.516702
20190925,ALL,USD,110.99977
20190926,ALL,USD,111.339328
20190927,ALL,USD,111.339107
20190928,ALL,USD,111.35138
20190929,ALL,USD,111.350093
20190930,ALL,USD,111.98849
20191001,ALL,USD,111.889181
20191002,ALL,USD,111.949564
20191003,ALL,USD,111.990679
20191004,ALL,USD,111.679742
20191005,ALL,USD,111.679992
20191006,ALL,USD,111.68
20191007,ALL,USD,111.679706
